what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.emf.mapping.ecore2xml.ui,2.5.0.v200906151043,"org.eclipse.emf.mapping.ecore2xml.ui",1273586881810
stopped,bundle,org.eclipse.emf.mapping.ui,2.5.0.v200906151043,"org.eclipse.emf.mapping.ui",1273586881810
stopped,bundle,org.eclipse.jst.jsf.facesconfig,1.1.3.v20090902,"org.eclipse.jst.jsf.facesconfig",1273586881810
stopped,bundle,org.eclipse.datatools.connectivity.apache.derby.ui,1.0.1.v200906020900,"org.eclipse.datatools.connectivity.apache.derby.ui",1273586881810
stopped,bundle,org.eclipse.datatools.enablement.hsqldb.ui,1.0.0.v200906020900,"org.eclipse.datatools.enablement.hsqldb.ui",1273586881810
stopped,bundle,org.eclipse.datatools.enablement.sqlite.ui,1.0.0.v200906020900,"org.eclipse.datatools.enablement.sqlite.ui",1273586881810
stopped,bundle,org.eclipse.datatools.enablement.sybase.ui,1.0.0.v200906090458,"org.eclipse.datatools.enablement.sybase.ui",1273586881810
stopped,bundle,org.eclipse.datatools.connectivity.sqm.server.ui,1.1.100.v200910270503,"org.eclipse.datatools.connectivity.sqm.server.ui",1273586881810
stopped,bundle,org.eclipse.emf.edit.ui,2.5.0.v200906151043,"org.eclipse.emf.edit.ui",1273586881810
stopped,bundle,com.something.eclipse.shelled.resources,1.0.4,"com.something.eclipse.shelled.resources",1273586881810
stopped,bundle,jp.sourceforge.mergedoc.jstyle,3.5.1.1,"jp.sourceforge.mergedoc.jstyle",1273586881810
stopped,bundle,net.java.amateras.umleditor,1.3.2,"net.java.amateras.umleditor",1273586881810
stopped,bundle,org.eclipse.datatools.capabilities,1.0.0.v20090611-0411,"org.eclipse.datatools.capabilities",1273586881810
stopped,bundle,org.eclipse.datatools.enablement.postgresql.ui,1.0.0.v200906020900,"org.eclipse.datatools.enablement.postgresql.ui",1273586881810
stopped,bundle,org.eclipse.datatools.connectivity.db.generic.ui,1.0.1.v200906020900,"org.eclipse.datatools.connectivity.db.generic.ui",1273586881810
stopped,bundle,org.eclipse.datatools.enablement.ibm.db2.iseries.ui,1.0.0.v200906020900,"org.eclipse.datatools.enablement.ibm.db2.iseries.ui",1273586881810
stopped,bundle,org.eclipse.datatools.enablement.ibm.db2.luw.ui,1.0.1.v200906020900,"org.eclipse.datatools.enablement.ibm.db2.luw.ui",1273586881810
stopped,bundle,org.eclipse.datatools.enablement.ibm.db2.zseries.ui,1.0.0.v200906020900,"org.eclipse.datatools.enablement.ibm.db2.zseries.ui",1273586881810
stopped,bundle,org.eclipse.datatools.enablement.ibm.informix.ui,1.0.1.v200906020900,"org.eclipse.datatools.enablement.ibm.informix.ui",1273586881810
